,Iteration: Iteration,Continuity: Continuity,Energy: Energy,Isentropic Efficiency Monitor: Expression,MFA Ps 1 Monitor: Mass Flow Averaged of Absolute Pressure (Pa),MFA Ps 3 Monitor: Mass Flow Averaged of Absolute Pressure (Pa),MFA Ps Outlet Monitor: Mass Flow Averaged of Absolute Pressure (Pa),MFA Pt Inlet Monitor: Mass Flow Averaged of Absolute Total Pressure (Pa),MFA Pt Outlet Monitor: Mass Flow Averaged of Absolute Total Pressure (Pa),MFA Tt Inlet Monitor: Mass Flow Averaged of Total Temperature (K),MFA Tt Outlet Monitor: Mass Flow Averaged of Total Temperature (K),Mass Flow  Volute Monitor: Mass Flow of Mass Flow Rate (lb/s),Mass Flow Error Monitor: Expression,Mass Flow Impeller Monitor: Mass Flow of Mass Flow Rate (lb/s),PRts Monitor: Expression,Sdr: Sdr,Tke: Tke,Torque Monitor: Moment (N-m),X-momentum: X-momentum,Y-momentum: Y-momentum,Z-momentum: Z-momentum,Iteration: Iteration.1,Physical Time: Physical Time (s)
1193,1194,0.136878532867689,0.150786959135148,0.704735628820931,99443.9016271481,115866.674260118,131722.5,101325.0,136630.593609367,298.0,335.704793948194,0.262365802880441,0.187075668094214,-0.0519080101232291,1.3,5.77231280582542e-05,0.0149402399280332,-0.0874310376692021,0.0580745703482605,0.0157421974168993,0.0802096607900792,1194,
1194,1195,0.12509906817814,0.137808117294109,0.704606881733458,99447.4345508316,115951.118680152,131722.5,101325.0,136662.658501849,298.0,335.742568000501,0.263710244842478,0.180641259437724,-0.0518911992662424,1.3,5.95450066568958e-05,0.0152684530117945,-0.0874404491049273,0.057164838066126,0.0142815938153476,0.0778634724101604,1195,
1195,1196,0.114013558989387,0.12559741335472,0.704592168736931,99451.8540780463,116045.787684365,131722.5,101325.0,136696.160583622,298.0,335.775620117111,0.26510142755919,0.174046542465772,-0.0518735690714345,1.3,5.84353888091064e-05,0.0151820332790532,-0.0874492310704534,0.0559123856429642,0.0130043639099229,0.0754411601296483,1196,
1196,1197,0.103847007377107,0.11439892655901,0.704646468463107,99456.5041764292,116141.474450504,131722.5,101325.0,136734.41781266,298.0,335.809542810308,0.266679519109006,0.166581052070239,-0.051850545661295,1.3,5.98745826884186e-05,0.0153048795588362,-0.0874574080106294,0.0549320521583976,0.0118979551031411,0.0732084135485392,1197,
1197,1198,0.0945338178122649,0.10414403323746,0.704773848372194,99462.2162617393,116245.66150617,131722.5,101325.0,136772.702349185,298.0,335.839555089716,0.26824531034895,0.159225654835912,-0.0518261409243206,1.3,5.84224983252839e-05,0.0151689822571911,-0.0874644402772699,0.0536855821261313,0.0109399934871158,0.070982096609125,1198,
1198,1199,0.0861915057844863,0.0949575810631885,0.70494834037747,99468.2463978522,116349.102823854,131722.5,101325.0,136814.812864176,298.0,335.870698472609,0.269957195419838,0.151170610690143,-0.0517944649186089,1.3,5.98307137854431e-05,0.0151606765054773,-0.0874692143542834,0.0526380770389607,0.0101142355589059,0.0688797571634132,1199,
1199,1200,0.0787987883581879,0.0868191478112169,0.705152637062024,99474.5562471705,116451.385906161,131722.5,101325.0,136856.358014132,298.0,335.899672007629,0.271633181932869,0.14330580959303,-0.0517599658303482,1.3,5.85367190768404e-05,0.0151221375335439,-0.0874716802988827,0.0515467540469061,0.0094130129537516,0.0668910932442406,1200,
1200,1201,0.0723480140411897,0.0797208586554417,0.705381382002978,99481.1317461155,116552.067680365,131722.5,101325.0,136897.122398277,298.0,335.926555293193,0.273266367320048,0.135656526044014,-0.0517227888992256,1.3,5.64544017538996e-05,0.0149896366402816,-0.0874716641117458,0.0504025186345506,0.0088190762443774,0.0650010339555291,1201,
1201,1202,0.0666679826676659,0.0734743914341992,0.705625984390171,99487.9630543574,116650.898991608,131722.5,101325.0,136936.938528766,298.0,335.951649252921,0.274851644199123,0.128233950283442,-0.0516828260461127,1.3,5.42400051843173e-05,0.0146851272518952,-0.0874689000979331,0.0492073347141272,0.0083143294949796,0.063198304268396,1202,
1202,1203,0.0616873680891347,0.0680006012416044,0.705877508196083,99494.9833921634,116747.480051357,131722.5,101325.0,136975.69129987,298.0,335.975324890379,0.276386475088575,0.121036557484644,-0.0516398904281019,1.3,5.23702932358674e-05,0.0143114862405693,-0.0874633091434826,0.047984985803892,0.007885785730477,0.06147856783965,1203,
